日本,安倍,安倍晋三,警方,枪击,生命,前首相,嫌疑人,身亡,鱼吐人言,画面,中枪,身体,演讲时,倒地,遭遇,体征,奈良,乡镇,山上,奈良市,东京,奈良县,伤势,胸部,心肺,疫苗,嫌犯,遇刺,演讲,逮捕,精准,枪支,日本首相,脊椎动物,街头,自制,安保,击中,抢救,执政,袭击,日本广播协会,开枪,子弹,霰弹枪,疑似,田文雄,公安部,闭环,流血,新闻报道,枪声,遭受,自卫队,政坛,林平之,遇袭,救护车,遗体,枪响,不明,狐妖小红娘月红篇,枪击案,岳灵珊,日本共同社,莱恩,富士,先进,监护室,右翼,何欣蕾,单曲,动机,实验,重症,自民党,可控,供述,米处,增程式,二战,小燕子,风光,刺杀,保镖,玄色,凶手,悲伤,不治,头骨,中日关系,软骨,哀悼,嫌疑,警备,日元,葬礼,被捕,同情
0.4708249,0.4010025,0.4714286,0.0964286,0.487395,0.0,0.4831169,0.2932331,0.0941558,0.0,0.0,0.0,0.0,0.1773399,0.0977444,0.1130952,0.0,0.2095238,0.0,0.1047619,0.1954887,0.2428571,0.2142857,0.0,0.1098901,0.1047619,0.0,0.1214286,0.1098901,0.1130952,0.0,0.0,0.1269841,0.2678571,0.0,0.0,0.1428571,0.0,0.0,0.3642857,0.1547619,0.2857143,0.0,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0,0.1269841,0.1214286,0.0,0.0,0.0,0.2539683,0.0,0.1428571,0.1269841,0.1428571,0.0,0.0,0.0,0.1428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1547619,0.1714286,0.0,0.1428571,0.0,0.0,0.2857143,0.0,0.0,0.0,0.0,0.3095238,0.0,0.0,0.3095238,0.0,0.0,0.0,0.1964286,0.0,0.0,0.0,0.0,0.0,0.1714286,0.0,0.0,0.2380952,0.0,0.0
0.0903756,0.0921053,0.0904762,0.1083333,0.0931373,0.0,0.0924242,0.1096491,0.0,0.0,0.0,0.0,0.0,0.1005747,0.0,0.125,0.0,0.1166667,0.0,0.1166667,0.1096491,0.0,0.1190476,0.0,0.0,0.0,0.0,0.1333333,0.0,0.125,0.125,0.0,0.2777778,0.0,0.0,0.0,0.1547619,0.1666667,0.0,0.0,0.0,0.1547619,0.0,0.1333333,0.1833333,0.0,0.1547619,0.0,0.8333333,0.0,0.0,0.1333333,0.0,0.1833333,0.0,0.0,0.0,0.1547619,0.0,0.1547619,0.0,0.2083333,0.0,0.0,0.0,0.1833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1547619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333,0.25,0.0,0.0,0.1833333,0.0
0.1320423,0.0,0.0,0.0,0.0,0.1458333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544118,0.0,0.2916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1805556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4381847,0.5146199,0.5015873,0.2416667,0.4575163,0.2291667,0.4525253,0.4093567,0.0782828,0.0,0.0912698,0.0,0.0,0.4367816,0.4912281,0.0,0.0849673,0.0888889,0.0,0.2666667,0.3274854,0.0,0.2738095,0.1010101,0.1880342,0.1777778,0.0,0.2111111,0.0940171,0.0,0.1944444,0.0,0.2222222,0.2361111,0.0,0.2111111,0.1269841,0.2777778,0.3888889,0.1055556,0.1388889,0.2539683,0.5641026,0.4222222,0.1555556,0.1388889,0.3809524,0.1269841,0.0,0.0,0.8888889,0.0,0.3333333,0.1555556,0.1269841,0.1111111,0.0,0.0,0.2222222,0.0,0.1269841,0.1805556,0.0,0.2539683,0.0,0.1555556,0.0,0.3111111,0.0,0.0,0.0,0.0,0.0,0.3809524,0.0,0.0,0.2539683,0.0,0.1555556,0.0,0.0,0.2777778,0.0,0.0,0.1388889,0.0,0.0,0.0,0.1805556,0.0,0.0,0.0,0.0,0.1555556,0.1555556,0.0,0.0,0.0,0.3111111,0.0
0.5133803,0.3526316,0.5142857,0.525,0.4784314,0.1416667,0.4136364,0.3052632,0.0727273,0.0,0.0857143,0.225,0.0,0.2689655,0.1526316,0.0916667,0.1588235,0.4166667,0.0,0.0833333,0.1526316,0.0,0.2571429,0.0954545,0.0884615,0.5833333,0.0,0.1,0.0884615,0.6416667,0.1833333,0.0,0.1055556,0.0,0.0,0.0,0.1214286,0.1333333,0.1833333,0.0,0.0,0.1214286,0.0,0.1,0.15,0.0,0.2428571,0.1214286,0.1333333,0.0,0.0,0.9,0.1055556,0.15,0.0,0.1055556,0.0,0.2428571,0.2111111,0.1214286,0.0,0.175,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.1333333,0.0,0.0,0.1214286,0.0,0.0,0.1214286,0.0,0.0,0.0,0.0,0.1333333,0.0,0.0,0.1333333,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.3,0.2166667,0.35,0.0,0.15,0.0
0.4381847,0.5146199,0.5015873,0.3222222,0.3921569,0.2291667,0.4525253,0.1637427,0.0782828,0.0,0.2738095,0.2361111,0.1269841,0.2911877,0.4912281,0.0,0.254902,0.0888889,0.0,0.0888889,0.3274854,0.0,0.1825397,0.1010101,0.2820513,0.1777778,0.0,0.1055556,0.3760684,0.0972222,0.2916667,0.0,0.2222222,0.0,0.0,0.2111111,0.1269841,0.1388889,0.1944444,0.1055556,0.0,0.1269841,0.2820513,0.3166667,0.1555556,0.2777778,0.5079365,0.0,0.0,0.0,0.3333333,0.1055556,0.8888889,0.0,0.2539683,0.1111111,0.0,0.0,0.1111111,0.0,0.1269841,0.0,0.0,0.1269841,0.0,0.0,0.0,0.1555556,0.0,0.0,0.1388889,0.1555556,0.0,0.0,0.0,0.0,0.2539683,0.0,0.0,0.0,0.0,0.1388889,0.0,0.0,0.0,0.1269841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.428169,0.3263158,0.4285714,0.125,0.4392157,0.1208333,0.4363636,0.2526316,0.1227273,0.0,0.0,0.0,0.0,0.1172414,0.0,0.1416667,0.0,0.1333333,0.0,0.1333333,0.1263158,0.0,0.2714286,0.1454545,0.0,0.1333333,0.0,0.15,0.0,0.1416667,0.1416667,0.0,0.1555556,0.0,0.0,0.0,0.1714286,0.3666667,0.0,0.15,0.0,0.1714286,0.1384615,0.3,0.4,0.0,0.1714286,0.0,0.1833333,0.0,0.1555556,0.15,0.0,0.8,0.0,0.0,0.0,0.1714286,0.0,0.1714286,0.0,0.225,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.1714286,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2666667,0.0,0.0,0.2,0.0
0.3138833,0.320802,0.3928571,0.3857143,0.2436975,0.0922619,0.3220779,0.1954887,0.0,0.0,0.0,0.0,0.1428571,0.1773399,0.1954887,0.0,0.1008403,0.2095238,0.0,0.5238095,0.1954887,0.0,0.3214286,0.0,0.0,0.0,0.0,0.3642857,0.2197802,0.0,0.2261905,0.0,0.2539683,0.1339286,0.0,0.2428571,0.4285714,0.0,0.2261905,0.1214286,0.1547619,0.2857143,0.1098901,0.3642857,0.1714286,0.4642857,0.2857143,0.0,0.0,0.0,0.1269841,0.0,0.2539683,0.0,0.8571429,0.1269841,0.0,0.0,0.0,0.0,0.2857143,0.1964286,0.0,0.2857143,0.0,0.1714286,0.0,0.1714286,0.0,0.0,0.1547619,0.0,0.0,0.1428571,0.0,0.0,0.2857143,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571,0.0,0.1269841,0.0,0.0,0.0,0.0,0.0,0.0,0.1714286,0.0,0.0,0.0,0.1714286,0.0
0.5007825,0.5146199,0.3761905,0.2416667,0.4575163,0.1527778,0.4525253,0.245614,0.3131313,0.0,0.0912698,0.0,0.0,0.1455939,0.1637427,0.0,0.1699346,0.2666667,0.0,0.1777778,0.3274854,0.1055556,0.1825397,0.2020202,0.0940171,0.0888889,0.0,0.1055556,0.1880342,0.0972222,0.0,0.0,0.0,0.2361111,0.0,0.1055556,0.0,0.0,0.0,0.1055556,0.2777778,0.1269841,0.0,0.0,0.0,0.1388889,0.1269841,0.2539683,0.0,0.0,0.1111111,0.1055556,0.1111111,0.0,0.1269841,0.8888889,0.0,0.2539683,0.1111111,0.1269841,0.0,0.0,0.0,0.1269841,0.0,0.0,0.0,0.0,0.0,0.0,0.4166667,0.0,0.0,0.2539683,0.0,0.0,0.3809524,0.0,0.1555556,0.0,0.0,0.4166667,0.0,0.0,0.2777778,0.1269841,0.0,0.1111111,0.0,0.0,0.0,0.1805556,0.0,0.1555556,0.1555556,0.0,0.0,0.2222222,0.1555556,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3138833,0.481203,0.4714286,0.1928571,0.2436975,0.0,0.3220779,0.2932331,0.2824675,0.0,0.2142857,0.0,0.0,0.2660099,0.0977444,0.2261905,0.0,0.3142857,0.0,0.2095238,0.2932331,0.2428571,0.3214286,0.0,0.1098901,0.1047619,0.0,0.1214286,0.1098901,0.2261905,0.1130952,0.0,0.1269841,0.0,0.0,0.0,0.1428571,0.1547619,0.1130952,0.0,0.0,0.1428571,0.0,0.1214286,0.1714286,0.1547619,0.1428571,0.1428571,0.1547619,0.0,0.0,0.2428571,0.0,0.1714286,0.0,0.2539683,0.0,0.8571429,0.1269841,0.2857143,0.0,0.1964286,0.0,0.0,0.0,0.1714286,0.0,0.0,0.0,0.0,0.1547619,0.0,0.0,0.1428571,0.0,0.0,0.1428571,0.0,0.0,0.1547619,0.0,0.1547619,0.0,0.0,0.3095238,0.1428571,0.0,0.0,0.1964286,0.0,0.0,0.0,0.0,0.0,0.3428571,0.2380952,0.0,0.0,0.3428571,0.0
0.5007825,0.3859649,0.4388889,0.2416667,0.3267974,0.3819444,0.4525253,0.1637427,0.0,0.0,0.0912698,0.0,0.0,0.3639847,0.245614,0.0,0.3398693,0.2666667,0.2222222,0.0,0.3274854,0.0,0.2738095,0.0,0.3760684,0.2666667,0.0,0.0,0.0940171,0.1944444,0.1944444,0.1555556,0.2222222,0.0,0.0,0.2111111,0.0,0.1388889,0.1944444,0.0,0.0,0.0,0.2820513,0.1055556,0.0,0.0,0.1269841,0.1269841,0.0,0.1805556,0.2222222,0.2111111,0.1111111,0.0,0.0,0.1111111,0.0,0.1269841,0.8888889,0.0,0.1269841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388889,0.0,0.0,0.0,0.0,0.0,0.2539683,0.3055556,0.0,0.0,0.0,0.2777778,0.0,0.0,0.1388889,0.0,0.0,0.0,0.0,0.0,0.0,0.1805556,0.0,0.0,0.1555556,0.0,0.0,0.0,0.0,0.0
0.3138833,0.4010025,0.4714286,0.0964286,0.2436975,0.0,0.3220779,0.1954887,0.4707792,0.0,0.1071429,0.1339286,0.0,0.1773399,0.0977444,0.1130952,0.0,0.1047619,0.0,0.1047619,0.1954887,0.4857143,0.1071429,0.0,0.0,0.0,0.0,0.1214286,0.1098901,0.2261905,0.1130952,0.0,0.1269841,0.0,0.0,0.0,0.1428571,0.1547619,0.0,0.1214286,0.3095238,0.1428571,0.0,0.1214286,0.1714286,0.0,0.1428571,0.1428571,0.1547619,0.0,0.0,0.1214286,0.0,0.1714286,0.0,0.1269841,0.0,0.2857143,0.0,0.8571429,0.1428571,0.1964286,0.0,0.0,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571,0.0,0.0,0.1428571,0.0,0.0,0.0,0.0,0.3095238,0.0,0.0,0.0,0.1428571,0.0,0.1269841,0.0,0.0,0.0,0.0,0.0,0.0,0.1714286,0.2380952,0.0,0.4761905,0.1714286,0.0
0.3923541,0.4010025,0.4714286,0.1928571,0.2436975,0.0922619,0.4025974,0.1954887,0.1883117,0.0,0.1071429,0.2678571,0.0,0.2660099,0.3909774,0.1130952,0.1008403,0.1047619,0.0,0.2095238,0.2932331,0.2428571,0.2142857,0.1168831,0.2197802,0.1047619,0.0,0.2428571,0.0,0.2261905,0.2261905,0.0,0.1269841,0.2678571,0.0,0.2428571,0.1428571,0.1547619,0.1130952,0.0,0.1547619,0.2857143,0.3296703,0.1214286,0.0,0.1547619,0.1428571,0.0,0.0,0.0,0.1269841,0.0,0.1269841,0.0,0.2857143,0.0,0.0,0.0,0.1269841,0.1428571,0.8571429,0.1964286,0.0,0.1428571,0.0,0.1714286,0.0,0.1714286,0.0,0.0,0.0,0.1714286,0.0,0.1428571,0.0,0.0,0.1428571,0.0,0.1714286,0.1547619,0.0,0.0,0.0,0.0,0.0,0.1428571,0.0,0.2539683,0.0,0.0,0.0,0.0,0.0,0.0,0.1714286,0.2380952,0.0,0.0,0.1714286,0.0
0.2640845,0.2675439,0.2642857,0.3,0.2696078,0.1458333,0.2681818,0.3026316,0.0,0.0,0.0,0.0,0.1964286,0.2844828,0.1513158,0.1666667,0.0,0.1583333,0.0,0.3166667,0.3026316,0.0,0.3214286,0.0,0.0,0.0,0.0,0.35,0.0,0.1666667,0.3333333,0.0,0.3611111,0.1875,0.2916667,0.175,0.3928571,0.2083333,0.1666667,0.0,0.2083333,0.3928571,0.1634615,0.35,0.225,0.2083333,0.3928571,0.0,0.2083333,0.0,0.1805556,0.175,0.0,0.225,0.1964286,0.0,0.0,0.1964286,0.0,0.1964286,0.1964286,0.75,0.0,0.1964286,0.0,0.45,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.3928571,0.0,0.0,0.1964286,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916667,0.0,0.375,0.0,0.45,0.2916667,0.0,0.0,0.45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4708249,0.481203,0.3928571,0.4821429,0.487395,0.0922619,0.4025974,0.2932331,0.0,0.0,0.1071429,0.1339286,0.1428571,0.1773399,0.1954887,0.0,0.1008403,0.0,0.0,0.5238095,0.0977444,0.0,0.1071429,0.0,0.1098901,0.0,0.0,0.7285714,0.2197802,0.0,0.3392857,0.0,0.2539683,0.1339286,0.0,0.1214286,0.2857143,0.0,0.2261905,0.1214286,0.1547619,0.2857143,0.1098901,0.3642857,0.3428571,0.3095238,0.1428571,0.1428571,0.0,0.0,0.2539683,0.0,0.1269841,0.0,0.2857143,0.1269841,0.0,0.0,0.0,0.0,0.1428571,0.1964286,0.0,0.8571429,0.0,0.1714286,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.4285714,0.0,0.0,0.1428571,0.0,0.3428571,0.1547619,0.0,0.0,0.0,0.0,0.3095238,0.0,0.0,0.2539683,0.1964286,0.0,0.0,0.0,0.0,0.0,0.3428571,0.0,0.0,0.0,0.1714286,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.428169,0.4350877,0.3214286,0.375,0.4392157,0.0,0.3272727,0.3789474,0.0,0.0,0.0,0.0,0.0,0.2344828,0.1263158,0.2833333,0.0,0.2666667,0.0,0.4,0.2526316,0.0,0.4071429,0.0,0.0,0.0,0.0,0.45,0.0,0.1416667,0.425,0.0,0.3111111,0.1625,0.0,0.15,0.3428571,0.1833333,0.1416667,0.0,0.1833333,0.3428571,0.1384615,0.3,0.2,0.1833333,0.3428571,0.0,0.1833333,0.0,0.1555556,0.15,0.0,0.2,0.1714286,0.0,0.0,0.1714286,0.0,0.1714286,0.1714286,0.45,0.0,0.1714286,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5142857,0.0,0.0,0.1714286,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2666667,0.0,0.0,0.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.428169,0.3263158,0.4285714,0.125,0.4392157,0.0,0.4363636,0.1263158,0.0,0.0,0.0,0.0,0.0,0.2344828,0.2526316,0.0,0.0,0.0,0.0,0.1333333,0.1263158,0.0,0.1357143,0.0,0.1384615,0.0,0.0,0.15,0.0,0.0,0.1416667,0.0,0.1555556,0.1625,0.0,0.15,0.1714286,0.0,0.2833333,0.0,0.1833333,0.1714286,0.2769231,0.15,0.0,0.1833333,0.1714286,0.0,0.0,0.0,0.3111111,0.0,0.1555556,0.4,0.1714286,0.0,0.0,0.0,0.0,0.0,0.1714286,0.225,0.0,0.1714286,0.0,0.2,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.1714286,0.0,0.4,0.1714286,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2916667,0.0,0.0,0.0,0.0,0.0,0.5833333,0.0,0.0,0.2916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3211268,0.3263158,0.4285714,0.0,0.3294118,0.0,0.2181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263158,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4518779,0.3684211,0.3619048,0.2166667,0.372549,0.2083333,0.369697,0.1096491,0.2121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127451,0.2333333,0.0,0.0,0.2192982,0.0,0.2380952,0.2575758,0.1217949,0.1166667,0.0,0.0,0.1217949,0.125,0.0,0.0,0.0,0.0,0.0,0.1333333,0.0,0.0,0.0,0.0,0.1666667,0.1547619,0.0,0.0,0.0,0.1666667,0.1547619,0.1547619,0.0,0.0,0.0,0.1333333,0.1388889,0.0,0.1547619,0.4166667,0.0,0.1547619,0.1388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0.0,0.0,0.0,0.0,0.0,0.4642857,0.0,0.0,0.0,0.0,0.1666667,0.0,0.0,0.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333,0.0,0.1833333,0.1833333,0.0,0.0,0.0,0.0,0.2083333
0.428169,0.3263158,0.4285714,0.0,0.3294118,0.2416667,0.4363636,0.2526316,0.1227273,0.0,0.2714286,0.1625,0.0,0.3517241,0.1263158,0.0,0.2588235,0.0,0.0,0.1333333,0.1263158,0.0,0.1357143,0.1454545,0.1384615,0.0,0.0,0.0,0.0,0.0,0.1416667,0.0,0.1555556,0.0,0.0,0.0,0.1714286,0.0,0.1416667,0.15,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.1714286,0.0,0.0,0.0,0.0,0.1555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1320423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4708249,0.481203,0.3142857,0.3857143,0.487395,0.0922619,0.3220779,0.5864662,0.0,0.0,0.0,0.0,0.0,0.2660099,0.1954887,0.1130952,0.1008403,0.2095238,0.0,0.6285714,0.2932331,0.0,0.3214286,0.0,0.0,0.0,0.0,0.6071429,0.1098901,0.1130952,0.3392857,0.0,0.2539683,0.2678571,0.0,0.1214286,0.2857143,0.1547619,0.1130952,0.0,0.1547619,0.4285714,0.1098901,0.2428571,0.1714286,0.1547619,0.2857143,0.1428571,0.1547619,0.0,0.3809524,0.1214286,0.0,0.1714286,0.1428571,0.2539683,0.0,0.1428571,0.0,0.1428571,0.1428571,0.3928571,0.0,0.4285714,0.0,0.5142857,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0,0.1428571,0.0,0.5142857,0.0,0.0,0.1547619,0.0,0.0,0.3095238,0.0,0.0,0.2539683,0.1964286,0.0,0.0,0.0,0.0,0.0,0.3428571,0.2380952,0.0,0.0,0.5142857,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916667,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3211268,0.3263158,0.4285714,0.0,0.3294118,0.0,0.2181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263158,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
